WaveHs	WaveTp	WaveDirection	CraneWire Max Tension	CraneWire Min Tension	sling1 Max Tension	sling1 Min Tension	sling2 Max Tension	sling2 Min Tension	sling3 Max Tension	sling3 Min Tension	sling4 Max Tension	sling4 Min Tension
2.700000	12.000000	165.000000	110.723450	29.768326	29.048864	7.645219	30.719727	7.695842	30.656111	7.668887	29.044983	7.617374
2.700000	12.000000	165.000000	103.875435	57.926266	27.706146	15.351920	28.180689	15.373646	28.152866	15.353188	27.737589	15.335939
2.700000	12.000000	165.000000	140.164963	13.471040	37.940361	3.203660	37.826237	3.188227	37.693897	3.179115	37.833656	3.173641
2.700000	12.000000	180.000000	122.193779	33.437099	32.903320	8.660416	32.912251	8.647470	32.912251	8.647470	32.903320	8.660416
2.700000	12.000000	180.000000	108.421997	44.788094	29.121981	11.765185	29.133633	11.752861	29.133633	11.752861	29.121981	11.765185
2.700000	12.000000	180.000000	124.076180	50.795757	32.957821	13.409213	33.891857	13.397969	33.891857	13.397969	32.957821	13.409213
2.700000	12.000000	180.000000	107.231789	51.988750	28.706898	13.838881	28.997261	13.621820	28.997261	13.621820	28.706898	13.838881
2.700000	12.000000	180.000000	108.858696	58.682861	29.167238	15.537683	30.102612	15.584609	30.102612	15.584609	29.167238	15.537683
2.700000	12.000000	180.000000	146.724396	1.613068	40.036438	0.000000	39.636246	0.000000	39.636246	0.000000	40.036438	0.000000
2.700000	12.000000	180.000000	104.599831	53.587791	28.099257	14.180087	28.090946	14.158068	28.090946	14.158068	28.099257	14.180087
2.700000	12.000000	180.000000	109.426727	27.506914	29.171700	7.000722	30.371822	7.061788	30.371822	7.061788	29.171700	7.000722
2.700000	12.000000	180.000000	103.947075	56.687225	27.656507	15.030183	28.248541	15.024663	28.248541	15.024663	27.656507	15.030183
2.700000	12.000000	180.000000	144.399216	14.978700	39.011406	3.617368	38.954586	3.606087	38.954586	3.606087	39.011406	3.617368
2.700000	12.000000	195.000000	125.163246	30.515385	33.743328	7.841321	33.714523	7.853048	33.701412	7.848619	33.727051	7.867243
2.700000	12.000000	195.000000	111.965706	35.511517	30.145071	9.224036	30.087019	9.212476	30.074078	9.190901	30.115452	9.254134
2.700000	12.000000	195.000000	125.508369	46.377140	33.217709	12.184685	34.518826	12.176987	34.433475	12.164541	33.152206	12.219740
2.700000	12.000000	195.000000	113.971260	47.925152	30.695253	12.657360	30.675701	12.584520	30.680332	12.560435	30.656446	12.655058
2.700000	12.000000	195.000000	109.869797	54.546593	29.098154	14.405106	31.310221	14.426252	30.404211	14.440285	28.880238	14.432825
2.700000	12.000000	195.000000	165.062164	0.362697	44.700211	0.000000	48.028584	0.000000	44.936676	0.000000	45.666008	0.000000
2.700000	12.000000	195.000000	108.652794	47.478230	29.226952	12.486847	29.207523	12.494246	29.203165	12.500921	29.198494	12.507621
2.700000	12.000000	195.000000	111.964638	21.356632	29.255556	5.294147	31.419180	5.367426	31.171261	5.394390	29.265621	5.324904
2.700000	12.000000	195.000000	104.059731	52.638535	27.968878	13.903543	28.241945	13.905269	28.201464	13.919243	27.944294	13.911105
2.700000	12.000000	195.000000	151.110977	1.686443	40.999557	0.000000	41.194866	0.000000	40.624298	0.000000	41.844280	0.000000
3.100000	6.000000	165.000000	123.424591	45.476608	33.260124	11.783575	34.544788	12.328699	33.782951	12.084089	33.597721	11.621277
3.100000	6.000000	165.000000	112.754074	45.600109	30.178005	11.890430	30.478790	12.196495	30.493710	12.060472	30.657330	11.826246
3.100000	6.000000	165.000000	131.255936	54.537411	33.705425	14.340408	37.680473	14.645383	37.137283	14.531239	33.211803	14.238826
3.100000	6.000000	165.000000	126.079178	58.340771	33.788475	15.776295	34.355667	15.056132	34.083565	15.154825	33.947906	15.859666
3.100000	6.000000	165.000000	115.041687	56.810619	31.497698	14.906648	30.937031	15.258458	30.548244	15.148519	31.572699	14.727180
3.100000	6.000000	165.000000	121.531425	45.796555	31.174610	12.022614	34.902954	12.037773	34.208485	12.016845	31.906916	12.019003
3.100000	6.000000	165.000000	116.338745	42.925499	31.547537	11.253899	31.928112	11.309116	31.178734	11.271608	31.203316	11.228429
3.100000	6.000000	165.000000	130.684036	37.865036	33.631557	9.943172	37.379532	9.865909	36.696659	9.829895	33.061813	9.927052
3.100000	6.000000	165.000000	127.561279	57.674484	34.155224	15.388507	34.882812	15.348601	34.554569	15.120523	34.383980	15.231447
3.100000	6.000000	165.000000	153.537720	12.103025	40.382915	2.851113	42.407822	2.838887	42.287022	2.740222	40.851929	2.861554
3.100000	6.000000	180.000000	136.376068	30.896681	36.189034	8.825664	37.807007	7.164635	37.807007	7.164635	36.189034	8.825664
3.100000	6.000000	180.000000	145.780991	46.003735	39.240726	12.184215	39.405296	12.018519	39.405296	12.018519	39.240726	12.184215
3.100000	6.000000	180.000000	130.901840	43.975937	34.733711	11.463879	36.413113	11.678767	36.413113	11.678767	34.733711	11.463879
3.100000	6.000000	180.000000	117.941055	56.593086	32.149345	15.076473	32.691715	14.889349	32.691715	14.889349	32.149345	15.076473
3.100000	6.000000	180.000000	112.453804	51.933147	30.241463	13.757758	31.211805	13.737708	31.211805	13.737708	30.241463	13.757758
3.100000	6.000000	180.000000	113.881393	41.082623	30.085217	10.643969	31.218964	10.906678	31.218964	10.906678	30.085217	10.643969
3.100000	6.000000	180.000000	117.918274	51.020157	32.698582	13.357632	32.036861	13.550863	32.036861	13.550863	32.698582	13.357632
3.100000	6.000000	180.000000	143.693848	20.323725	35.504601	5.093993	41.907677	5.095878	41.907677	5.095878	35.504601	5.093993
3.100000	6.000000	180.000000	120.136124	60.985416	32.211563	16.202971	33.127625	16.099806	33.127625	16.099806	32.211563	16.202971
3.100000	6.000000	180.000000	166.626740	1.272170	46.592487	0.000000	45.435417	0.000000	45.435417	0.000000	46.592487	0.000000
3.100000	6.000000	195.000000	144.041367	33.771698	37.878906	8.695808	39.955830	8.735626	40.694267	8.779651	37.815292	8.729245
3.100000	6.000000	195.000000	120.459724	40.530224	32.818565	10.617826	32.566200	10.548503	32.336926	10.581372	32.536827	10.614399
3.100000	6.000000	195.000000	142.182480	46.422569	35.916252	12.281200	39.619366	12.140509	40.872749	12.119591	37.005810	12.265339
3.100000	6.000000	195.000000	130.338699	51.508568	34.879902	13.971937	35.426544	13.283021	35.627087	13.172572	34.822895	13.880874
3.100000	6.000000	195.000000	115.709076	56.319099	31.404442	14.521078	31.350321	15.067146	31.069506	15.192481	31.139114	14.675076
3.100000	6.000000	195.000000	125.727699	40.494255	33.126041	10.508964	35.672737	10.653181	35.993790	10.704950	32.938911	10.562819
3.100000	6.000000	195.000000	118.008682	36.453571	32.338123	9.453944	31.652254	9.484699	32.200287	9.509985	32.765869	9.462626
3.100000	6.000000	195.000000	143.015808	17.449104	35.330505	4.076470	41.859913	4.381503	42.226059	4.499482	35.441013	4.197050
3.100000	6.000000	195.000000	139.842590	59.761093	37.412411	16.103786	38.362347	15.490225	39.112972	15.431415	37.273182	16.117931
3.100000	6.000000	195.000000	170.559418	1.842591	46.374825	0.000000	46.695438	0.000000	47.010593	0.050672	45.417233	0.000000
3.100000	7.000000	165.000000	192.435333	1.850772	53.212589	0.000000	54.576683	0.000000	55.630894	0.000000	52.083210	0.000000
3.100000	7.000000	165.000000	123.546280	56.549412	32.852573	14.935739	34.406151	15.073480	34.694714	14.904531	32.836102	14.891073
3.100000	7.000000	165.000000	131.356766	7.715228	35.725060	1.622393	35.737988	1.729826	35.690445	1.629995	35.867500	1.610673
3.100000	7.000000	165.000000	120.933281	56.214577	32.591995	14.795977	33.348469	15.101263	32.703579	14.992010	32.923752	14.695139
3.100000	7.000000	165.000000	126.882317	24.752979	35.589485	6.210989	35.881153	6.392415	35.104710	6.304902	35.353138	6.191353
3.100000	7.000000	165.000000	168.960236	0.250008	47.118668	0.000000	47.273846	0.000000	48.531090	0.000000	49.016174	0.000000
3.100000	7.000000	165.000000	111.794006	48.050991	30.132387	12.594858	30.405611	12.667940	30.258259	12.628264	30.334200	12.562352
3.100000	7.000000	165.000000	171.318512	4.235492	47.129539	0.666186	46.326675	0.483956	46.207375	0.352209	46.688782	0.913183
3.100000	7.000000	165.000000	125.817932	41.969059	33.173683	10.952599	36.686867	11.116236	34.919048	11.014675	32.606743	10.894369
3.100000	7.000000	165.000000	199.387070	3.856782	56.270798	1.940877	61.385818	0.000000	58.421879	0.000000	56.434475	0.554006
3.100000	7.000000	180.000000	177.365799	20.675102	47.604328	4.876270	48.998634	5.406086	48.998634	5.406086	47.604328	4.876270
3.100000	7.000000	180.000000	116.920753	55.209152	31.240944	15.532954	31.660080	13.205734	31.660080	13.205734	31.240944	15.532954
3.100000	7.000000	180.000000	142.801620	1.269452	39.076939	0.000000	38.480057	0.000000	38.480057	0.000000	39.076939	0.000000
3.100000	7.000000	180.000000	116.489342	31.207357	31.695189	8.535554	32.129654	7.582313	32.129654	7.582313	31.695189	8.535554
3.100000	7.000000	180.000000	135.017746	41.343616	35.192730	10.818942	37.896908	10.774672	37.896908	10.774672	35.192730	10.818942
3.100000	7.000000	180.000000	158.758926	1.408918	43.965839	0.000000	44.159874	0.000000	44.159874	0.000000	43.965839	0.000000
3.100000	7.000000	180.000000	113.827431	61.668659	31.066034	16.192604	31.133110	16.454432	31.133110	16.454432	31.066034	16.192604
3.100000	7.000000	180.000000	162.804520	7.804373	44.165001	1.839419	45.032043	1.379101	45.032043	1.379101	44.165001	1.839419
3.100000	7.000000	180.000000	127.672699	43.124420	33.551193	11.280622	36.927357	11.381639	36.927357	11.381639	33.551193	11.280622
3.100000	7.000000	180.000000	252.556107	0.365162	69.284477	0.000000	72.902122	0.000000	72.902122	0.000000	69.284477	0.000000
3.100000	7.000000	195.000000	205.511383	1.909218	54.552483	0.000000	55.393742	0.000000	57.104946	0.000000	55.923180	0.000000
3.100000	7.000000	195.000000	135.926498	49.901562	35.359463	13.109004	38.018272	12.813679	38.599426	12.241445	35.256973	13.143645
3.100000	7.000000	195.000000	154.117828	0.942159	44.536480	0.000000	41.885021	0.000000	42.525139	0.000000	41.820621	0.000000
3.100000	7.000000	195.000000	124.869629	41.231937	34.429508	11.013268	35.182255	10.550989	35.404926	10.560043	33.867439	11.039752
3.100000	7.000000	195.000000	136.265198	26.116308	37.056320	6.637393	38.773621	6.621472	39.074791	6.654845	36.720894	6.627308
3.100000	7.000000	195.000000	234.427444	0.000000	66.197174	0.000000	71.141014	0.000000	60.540554	0.000000	66.858765	0.000000
3.100000	7.000000	195.000000	115.260330	52.897030	31.596590	13.753073	31.536821	14.028922	31.896700	14.117860	31.205471	13.824457
3.100000	7.000000	195.000000	196.135880	1.078920	53.924435	0.000000	53.761925	0.000000	55.257759	0.000000	52.368347	0.000000
3.100000	7.000000	195.000000	133.305008	32.572926	34.896282	8.258236	38.406185	8.448588	39.204929	8.579731	35.053963	8.332324
3.100000	7.000000	195.000000	239.272476	0.980324	65.656334	0.000000	71.499855	0.000000	69.231155	0.000000	66.522896	0.000000
3.100000	8.000000	165.000000	151.061447	25.094080	40.172222	6.788264	41.059216	6.665530	41.795002	5.794544	41.001492	6.225093
3.100000	8.000000	165.000000	146.664780	10.798508	39.912125	2.467187	39.526726	2.474513	39.630543	2.465436	39.948330	2.450195
3.100000	8.000000	165.000000	169.260635	0.966939	45.240559	0.000000	46.470486	0.000000	46.108822	0.000000	45.611801	0.000000
3.100000	8.000000	165.000000	122.048904	40.961987	32.212097	10.676795	33.859512	10.725710	33.622986	10.709809	32.065166	10.708533
3.100000	8.000000	165.000000	174.533798	0.380278	50.434647	0.000000	46.954929	0.000000	49.765705	0.000000	47.782158	0.000000
3.100000	8.000000	165.000000	365.507507	0.000000	99.012520	0.000000	95.455406	0.000000	103.879166	0.000000	107.544853	0.000000
3.100000	8.000000	165.000000	107.702065	41.634335	28.796064	10.786263	29.921276	11.098892	29.545750	10.982375	28.789751	10.698195
3.100000	8.000000	165.000000	145.160339	32.311829	38.393311	8.496860	40.692333	8.066497	41.093369	6.776990	38.121536	8.496423
3.100000	8.000000	165.000000	123.850540	45.782051	33.887074	11.883128	33.671837	12.190027	33.514057	12.092525	34.191380	11.836815
3.100000	8.000000	165.000000	148.380646	7.021893	40.405117	1.797351	42.041164	1.051458	42.030041	1.067616	39.732868	1.821561
3.100000	8.000000	180.000000	146.579407	39.557388	38.769894	10.573236	40.403290	9.926901	40.403290	9.926901	38.769894	10.573236
3.100000	8.000000	180.000000	135.038055	3.444119	36.762554	0.438679	36.671257	0.440033	36.671257	0.440033	36.762554	0.438679
3.100000	8.000000	180.000000	155.773849	0.898966	43.405205	0.000000	43.412998	0.000000	43.412998	0.000000	43.405205	0.000000
3.100000	8.000000	180.000000	124.817291	50.776161	32.676697	13.481741	34.865078	13.323186	34.865078	13.323186	32.676697	13.481741
3.100000	8.000000	180.000000	174.332932	0.414826	49.247242	0.000000	48.741791	0.000000	48.741791	0.000000	49.247242	0.000000
3.100000	8.000000	180.000000	370.001221	0.000000	105.896942	0.000000	96.513458	0.000000	96.513458	0.000000	105.896942	0.000000
3.100000	8.000000	180.000000	108.392006	46.001461	29.479925	12.214385	29.293102	11.934813	29.293102	11.934813	29.479925	12.214385
3.100000	8.000000	180.000000	150.335495	26.125576	39.143219	6.707617	42.617287	6.615517	42.617287	6.615517	39.143219	6.707617
3.100000	8.000000	180.000000	126.566696	31.416655	34.409775	8.223662	35.002266	8.020109	35.002266	8.020109	34.409775	8.223662
3.100000	8.000000	180.000000	152.374725	1.455635	40.135662	0.000000	44.230053	0.000000	44.230053	0.000000	40.135662	0.000000
3.100000	8.000000	195.000000	158.499207	25.836166	43.093491	5.967714	43.675579	6.510406	44.654167	7.204531	41.902782	6.444798
3.100000	8.000000	195.000000	150.214874	1.336787	40.344620	0.000000	42.794025	0.000000	41.499569	0.000000	41.534523	0.000000
3.100000	8.000000	195.000000	193.186935	0.000000	50.432205	0.000000	54.606186	0.000000	54.547253	0.000000	50.700729	0.000000
3.100000	8.000000	195.000000	128.481873	41.613632	34.025188	10.865832	35.516411	10.856220	35.669922	10.867617	34.030952	10.886089
3.100000	8.000000	195.000000	196.527176	0.000000	56.234924	0.000000	56.217827	0.000000	56.965855	0.000000	55.269814	0.000000
3.100000	8.000000	195.000000	410.335510	0.000000	122.434456	0.000000	105.427856	0.000000	99.878860	0.000000	115.665932	0.000000
3.100000	8.000000	195.000000	113.190430	34.872421	30.407614	9.140619	30.612041	8.988220	30.989782	8.969982	30.355045	9.116073
3.100000	8.000000	195.000000	156.821625	20.201572	41.655914	5.003271	44.553440	5.030853	44.024227	5.094540	40.829651	5.000687
3.100000	8.000000	195.000000	145.325058	29.978464	40.180294	7.906157	39.379421	7.624218	39.618412	7.560103	39.733173	7.849783
3.100000	8.000000	195.000000	148.095139	1.407777	41.282764	0.000000	42.253418	0.000000	41.070667	0.000000	42.153866	0.000000
3.100000	10.000000	165.000000	125.012421	25.193098	33.653477	6.387835	33.742271	6.471671	33.728073	6.392837	33.739864	6.380285
3.100000	10.000000	165.000000	134.222809	24.756062	36.251209	6.253742	36.039082	6.297100	36.124283	6.284322	36.335354	6.221255
3.100000	10.000000	165.000000	151.521622	7.494472	41.176453	1.603457	40.427990	1.894191	40.635067	1.480991	41.437317	1.219546
3.100000	10.000000	165.000000	110.968285	37.440166	29.961370	9.721529	29.662590	9.807247	29.719309	9.758429	30.111464	9.672384
3.100000	10.000000	165.000000	123.784798	27.189173	33.361969	6.977687	33.278603	6.929978	33.301517	6.938612	33.414108	6.974614
3.100000	10.000000	165.000000	328.710846	0.000000	82.588188	0.000000	79.219162	0.000000	93.905411	0.000000	98.585609	0.000000
3.100000	10.000000	165.000000	108.737885	46.567226	29.239315	12.241845	29.148411	12.317856	29.191324	12.249862	29.278599	12.244538
3.100000	10.000000	165.000000	123.726425	33.139263	33.084820	8.517423	33.646481	8.692335	33.515419	8.607987	32.996170	8.437208
3.100000	10.000000	165.000000	110.182655	46.616108	29.534166	12.286824	29.717016	12.247440	29.672470	12.242989	29.503819	12.289592
3.100000	10.000000	165.000000	147.234756	3.082065	40.497807	0.354425	39.512711	0.357043	39.832138	0.375426	40.031124	0.341662
3.100000	10.000000	180.000000	131.225662	29.215738	34.942833	7.226933	35.930874	7.515630	35.930874	7.515630	34.942833	7.226933
3.100000	10.000000	180.000000	151.884644	18.414846	41.136574	4.587017	40.971291	4.518713	40.971291	4.518713	41.136574	4.587017
3.100000	10.000000	180.000000	161.975098	7.469628	43.517925	1.537017	44.035568	1.540618	44.035568	1.540618	43.517925	1.537017
3.100000	10.000000	180.000000	111.868286	24.584152	30.198492	6.259434	29.969549	6.258157	29.969549	6.258157	30.198492	6.259434
3.100000	10.000000	180.000000	125.407211	10.377400	33.420456	2.352193	35.636829	2.347103	35.636829	2.347103	33.420456	2.352193
3.100000	10.000000	180.000000	358.279846	0.316705	103.883415	0.000000	89.215546	0.000000	89.215546	0.000000	103.883415	0.000000
3.100000	10.000000	180.000000	110.044777	45.320557	29.767086	11.858336	29.773005	11.951851	29.773005	11.951851	29.767086	11.858336
3.100000	10.000000	180.000000	125.508797	33.024654	34.090034	8.492792	33.951996	8.546366	33.951996	8.546366	34.090034	8.492792
3.100000	10.000000	180.000000	119.827698	38.352436	32.331249	9.986735	32.230530	10.026049	32.230530	10.026049	32.331249	9.986735
3.100000	10.000000	180.000000	155.841309	1.362121	42.768890	0.000000	42.967743	0.000000	42.967743	0.000000	42.768890	0.000000
3.100000	10.000000	195.000000	139.115036	16.692478	37.841141	4.032099	37.439537	4.049806	37.608440	4.155047	37.687618	4.024523
3.100000	10.000000	195.000000	157.062027	19.642815	42.366669	4.867507	42.563217	4.870752	42.624615	4.853228	42.351227	4.883389
3.100000	10.000000	195.000000	198.694077	0.653785	60.754715	0.000000	55.878674	0.000000	56.356213	0.000000	53.243721	0.000000
3.100000	10.000000	195.000000	117.464439	25.913139	31.807905	6.669984	31.622879	6.573650	31.659065	6.588659	31.699448	6.652495
3.100000	10.000000	195.000000	133.715164	1.790490	35.984894	0.000000	36.143318	0.004667	36.153484	0.001567	35.984196	0.000000
3.100000	10.000000	195.000000	385.957336	0.213931	122.600601	0.000000	102.829353	0.000000	106.235641	0.000000	102.442894	0.000000
3.100000	10.000000	195.000000	115.364960	41.687054	31.002905	10.909094	31.070133	10.924170	31.072083	10.930039	31.006491	10.938186
3.100000	10.000000	195.000000	135.020325	17.310247	36.621487	4.144986	36.403767	4.234000	36.564083	4.285103	36.455650	4.201080
3.100000	10.000000	195.000000	119.911346	35.464119	32.227966	9.204944	32.312904	9.218586	32.341682	9.236019	32.240028	9.219797
3.100000	10.000000	195.000000	170.912949	0.621723	46.456490	0.000000	50.678326	0.000000	45.139202	0.000000	48.385242	0.000000
3.100000	12.000000	165.000000	131.287567	24.120199	35.379597	6.122274	35.388256	6.099683	35.403851	6.106898	35.395718	6.094534
3.100000	12.000000	165.000000	111.982231	44.508923	30.109079	11.713939	30.105530	11.682716	30.107510	11.690943	30.130716	11.667196
3.100000	12.000000	165.000000	128.478531	45.984768	33.942589	12.104095	35.161640	12.072842	35.307907	12.080441	34.261917	12.073874
3.100000	12.000000	165.000000	116.632034	50.908703	31.198288	13.470995	31.543938	13.364656	31.597832	13.371476	31.271370	13.488108
3.100000	12.000000	165.000000	112.055977	55.910381	29.751440	14.857772	31.082411	14.758439	31.589249	14.768579	29.901941	14.850204
3.100000	12.000000	165.000000	161.634720	0.879953	45.003132	0.000000	44.121376	0.000000	46.544807	0.000000	43.148060	0.000000
3.100000	12.000000	165.000000	108.947929	47.564423	29.289167	12.520131	29.241053	12.530206	29.257736	12.511126	29.329683	12.514737
3.100000	12.000000	165.000000	113.840912	14.796729	29.584051	3.538790	32.087700	3.615615	31.858303	3.582883	29.449232	3.506614
3.100000	12.000000	165.000000	106.743706	52.247131	28.662960	13.797792	28.653135	13.822718	28.673233	13.798432	28.690605	13.780665
3.100000	12.000000	165.000000	159.950699	1.478582	45.079517	0.000000	42.980385	0.000000	44.754890	0.000000	43.446045	0.000000
3.100000	12.000000	180.000000	135.473816	20.884689	36.516941	5.235657	36.590630	5.197243	36.590630	5.197243	36.516941	5.235657
3.100000	12.000000	180.000000	116.903038	35.293320	31.448795	9.169230	31.454550	9.149950	31.454550	9.149950	31.448795	9.169230
3.100000	12.000000	180.000000	134.524368	42.624714	35.722321	11.182556	36.836399	11.157960	36.836399	11.157960	35.722321	11.182556
3.100000	12.000000	180.000000	114.287865	43.391724	30.589529	11.489950	31.004049	11.262795	31.004049	11.262795	30.589529	11.489950
3.100000	12.000000	180.000000	110.917397	52.949165	29.484133	13.956995	30.970707	14.028144	30.970707	14.028144	29.484133	13.956995
3.100000	12.000000	180.000000	173.387695	0.393702	48.757187	0.000000	50.378826	0.000000	50.378826	0.000000	48.757187	0.000000
3.100000	12.000000	180.000000	106.680725	46.629452	28.671133	12.279853	28.670078	12.249881	28.670078	12.249881	28.671133	12.279853
3.100000	12.000000	180.000000	112.522552	12.046873	29.516506	2.761684	31.616861	2.839080	31.616861	2.839080	29.516506	2.761684
3.100000	12.000000	180.000000	107.705986	51.104836	28.944933	13.497354	28.936653	13.499618	28.936653	13.499618	28.944933	13.497354
3.100000	12.000000	180.000000	164.946625	1.576790	45.414059	0.000000	44.295013	0.000000	44.295013	0.000000	45.414059	0.000000
3.100000	12.000000	195.000000	139.408783	16.820593	37.623096	4.090807	37.622723	4.104120	37.613129	4.092570	37.612011	4.124860
3.100000	12.000000	195.000000	122.008423	23.338221	32.925896	5.871332	32.796307	5.892398	32.788403	5.868059	32.904236	5.915730
3.100000	12.000000	195.000000	136.892273	37.189705	36.192562	9.671933	37.809254	9.659412	37.714649	9.636316	36.166840	9.712425
3.100000	12.000000	195.000000	124.593376	39.452019	33.507286	10.358267	33.634235	10.253545	33.680889	10.216865	33.507427	10.347690
3.100000	12.000000	195.000000	112.594803	47.749725	29.622110	12.508652	32.216213	12.583839	31.608776	12.609624	29.273783	12.551642
3.100000	12.000000	195.000000	247.266159	0.766990	63.256542	0.000000	74.420204	0.000000	69.435005	0.000000	58.027576	0.000000
3.100000	12.000000	195.000000	117.462189	38.853935	31.640137	10.125197	31.621067	10.133295	31.621557	10.139380	31.607613	10.148639
3.100000	12.000000	195.000000	116.138290	3.705849	29.607399	0.471475	33.049862	0.545194	32.768883	0.553235	29.811611	0.485096
3.100000	12.000000	195.000000	110.830650	45.618168	29.830448	11.981720	29.793798	11.983283	29.767569	11.998868	29.799337	11.989669
3.100000	12.000000	195.000000	178.264526	0.547057	47.980484	0.000000	52.210529	0.000000	48.161522	0.000000	50.745827	0.000000
3.100000	14.000000	165.000000	117.058319	44.693066	31.257128	11.753410	31.601301	11.729619	31.705078	11.732809	31.384136	11.741225
3.100000	14.000000	165.000000	108.262466	64.540848	29.032665	17.194040	29.748886	17.136578	29.998152	17.145142	29.104641	17.159828
3.100000	14.000000	165.000000	109.776688	56.241299	28.955235	14.923245	29.976311	14.890925	30.194639	14.897790	29.091225	14.887951
3.100000	14.000000	165.000000	110.162048	50.015419	29.607157	13.221767	29.540146	13.190965	29.604788	13.185491	29.731096	13.200942
3.100000	14.000000	165.000000	108.228683	50.192791	29.049011	13.206386	29.058495	13.284068	29.096548	13.233386	29.074217	13.208203
3.100000	14.000000	165.000000	111.557587	35.381210	29.969276	9.226450	29.972548	9.202114	30.002670	9.209374	30.001837	9.202250
3.100000	14.000000	165.000000	104.291725	63.105701	27.982399	16.792009	28.004534	16.777422	28.084526	16.769840	27.978283	16.773598
3.100000	14.000000	165.000000	109.961403	58.803120	29.091526	15.643704	29.827759	15.555103	30.584368	15.540094	29.282009	15.654873
3.100000	14.000000	165.000000	102.932304	67.042076	27.623867	17.856771	27.630030	17.867907	27.649424	17.848650	27.688215	17.844257
3.100000	14.000000	165.000000	116.481361	53.687626	30.326237	14.204296	32.120888	14.211010	32.353069	14.199486	30.526497	14.188501
3.100000	14.000000	180.000000	120.397614	41.958477	32.237629	10.991030	32.571251	10.991850	32.571251	10.991850	32.237629	10.991030
3.100000	14.000000	180.000000	108.366928	63.495281	29.083742	16.885843	29.660213	16.867544	29.660213	16.867544	29.083742	16.885843
3.100000	14.000000	180.000000	108.828804	57.846985	29.207241	15.345741	29.818953	15.326776	29.818953	15.326776	29.207241	15.345741
3.100000	14.000000	180.000000	114.095337	45.561989	30.702490	11.965965	30.677120	11.980488	30.677120	11.980488	30.702490	11.965965
3.100000	14.000000	180.000000	108.302818	51.793674	29.074106	13.679174	29.104809	13.687725	29.104809	13.687725	29.074106	13.679174
3.100000	14.000000	180.000000	117.736679	27.451317	31.670799	7.035925	31.688740	7.030231	31.688740	7.030231	31.670799	7.035925
3.100000	14.000000	180.000000	104.312576	61.661003	27.985092	16.378122	28.050037	16.381252	28.050037	16.381252	27.985092	16.378122
3.100000	14.000000	180.000000	108.873802	59.217518	28.959063	15.745692	30.103384	15.678687	30.103384	15.678687	28.959063	15.745692
3.100000	14.000000	180.000000	102.882187	65.939857	27.638708	17.548721	27.628674	17.552040	27.628674	17.552040	27.638708	17.548721
3.100000	14.000000	180.000000	113.586578	53.104450	29.993677	14.033092	31.085566	14.041902	31.085566	14.041902	29.993677	14.033092
3.100000	14.000000	195.000000	127.594627	39.133499	34.154289	10.216357	34.682568	10.210190	34.613499	10.203642	34.071564	10.229375
3.100000	14.000000	195.000000	108.238533	61.996769	29.046535	16.451920	30.309332	16.443686	29.717051	16.438868	29.026104	16.486174
3.100000	14.000000	195.000000	110.639320	53.300201	29.871296	14.082684	30.381149	14.088922	30.059956	14.079582	29.721142	14.113561
3.100000	14.000000	195.000000	117.535866	32.820732	31.691998	8.473858	31.604191	8.481139	31.593159	8.491559	31.653288	8.500224
3.100000	14.000000	195.000000	109.017502	46.878304	29.267735	12.337048	29.326967	12.327036	29.279846	12.340379	29.251188	12.347142
3.100000	14.000000	195.000000	125.218269	22.375017	33.732929	5.632203	33.759193	5.652606	33.728531	5.637222	33.697273	5.660536
3.100000	14.000000	195.000000	103.938736	58.192547	27.869387	15.421484	28.010542	15.423187	27.906229	15.434747	27.887646	15.440850
3.100000	14.000000	195.000000	111.267639	57.081192	29.260042	15.130759	31.490133	15.126859	30.528774	15.146372	29.219116	15.128368
3.100000	14.000000	195.000000	103.074371	63.529003	27.698925	16.880983	27.702671	16.885393	27.676193	16.907881	27.664415	16.889187
3.100000	14.000000	195.000000	122.027481	50.287975	32.070972	13.255458	34.100544	13.265642	33.702133	13.273758	31.714073	13.268101
3.300000	14.000000	165.000000	115.757637	54.167717	31.485598	14.340420	32.721821	14.363866	31.247662	13.629740	29.859669	14.336475
3.300000	14.000000	165.000000	119.063240	40.933098	32.066658	10.715521	32.010006	10.706009	32.039581	10.705070	32.191677	10.692044
3.300000	14.000000	165.000000	104.671165	57.908413	28.097168	15.369781	28.181295	15.363602	28.386726	15.351863	28.097260	15.339960
3.300000	14.000000	165.000000	114.045258	42.596558	30.012230	11.158544	31.474470	11.184827	31.546675	11.156825	30.065138	11.146348
3.300000	14.000000	165.000000	106.420540	49.992538	28.524286	13.201587	28.642996	13.201785	28.563917	13.184054	28.703207	13.182657
3.300000	14.000000	165.000000	104.673355	50.087898	28.089642	13.210762	28.388863	13.214321	28.517740	13.184057	28.104122	13.195602
3.300000	14.000000	165.000000	106.719643	31.944475	28.435490	8.256731	28.798443	8.241266	28.918169	8.243920	28.565258	8.233966
3.300000	14.000000	165.000000	122.961143	38.072720	32.275005	9.932047	33.596149	9.981211	34.440002	9.861391	32.709988	9.877925
3.300000	14.000000	165.000000	110.040443	37.928848	29.571653	9.894569	29.576937	9.908889	29.615316	9.887726	29.581089	9.883920
3.300000	14.000000	165.000000	108.261818	47.785439	28.999899	12.606277	29.068592	12.601328	29.296541	12.595127	29.106073	12.589067
